Call_ID,Call_Start_Time,Call_End_Time,Call_Duration_sec,Caller_Number,IVR_Path,Call_Status,Agent_ID,Call_Disposition
507,2025-05-27 19:42:43,2025-05-27 19:48:04,321,6241052402,/sales/new,failed,A103,Callback Scheduled
508,2025-06-04 12:40:00,2025-06-04 13:20:57,2457,49861793891176,/sales/new,completed,A109,Callback Scheduled
509,2025-05-26 07:12:00,2025-05-26 07:15:50,230,4431946044255,/support/tech,no_answer,A108,No Answer
510,2025-05-30 08:31:27,2025-05-30 09:31:03,3576,9056726535,/main/menu2,busy,A107,Callback Scheduled
511,2025-06-03 06:33:04,2025-06-03 07:32:30,3566,42592741232,/support/billing,failed,A105,No Answer
512,2025-05-17 02:20:50,2025-05-17 02:21:10,20,01606591505,/feedback,completed,A107,Resolved
513,2025-05-28 05:05:33,2025-05-28 05:54:15,2922,88682322511,/sales/upgrade,no_answer,A107,Left Message
514,2025-06-07 15:31:39,2025-06-07 16:00:50,1751,19653805334,/sales/upgrade,busy,A102,Callback Scheduled
515,2025-06-02 16:55:42,2025-06-02 17:49:44,3242,067390056854653,/main/menu1,busy,A104,Left Message
516,2025-06-03 17:58:45,2025-06-03 18:29:14,1829,68284311196,/support/billing,failed,A109,No Answer
517,2025-05-25 21:55:53,2025-05-25 22:29:15,2002,327276653084597,/support/billing,completed,A107,Callback Scheduled
518,2025-05-19 09:08:29,2025-05-19 09:45:24,2215,2572223047586,/main/menu3,completed,A102,Left Message
519,2025-05-21 12:07:22,2025-05-21 12:40:53,2011,831561067044,/main/menu1,busy,A106,Callback Scheduled
520,2025-05-17 02:41:16,2025-05-17 03:32:00,3044,505153437370,/info/location,busy,A109,No Answer
521,2025-05-30 22:08:56,2025-05-30 22:23:06,850,86128247823642,/sales/new,completed,A105,Callback Scheduled
522,2025-05-18 03:56:54,2025-05-18 04:54:11,3437,5878172387,/sales/new,no_answer,A103,Left Message
523,2025-05-25 02:26:28,2025-05-25 03:23:11,3403,81337526043,/support/billing,completed,A105,No Answer
524,2025-05-18 17:51:01,2025-05-18 17:53:01,120,80587554082717,/info/hours,no_answer,A108,Escalated
525,2025-06-02 03:16:49,2025-06-02 03:20:07,198,4748689003,/sales/upgrade,no_answer,A110,Resolved
526,2025-05-26 10:16:36,2025-05-26 11:01:02,2666,721348314945,/sales/new,missed,A110,Left Message
527,2025-05-18 02:20:04,2025-05-18 02:30:46,642,7086640243964,/main/menu2,no_answer,A103,Resolved
528,2025-05-11 21:22:59,2025-05-11 22:05:15,2536,701945338153339,/main/menu1,failed,A104,Escalated
529,2025-05-20 03:47:19,2025-05-20 04:17:41,1822,47021181180665,/main/menu3,missed,A110,Resolved
530,2025-05-28 12:14:14,2025-05-28 12:22:34,500,895465804440219,/main/menu1,busy,A105,Callback Scheduled
531,2025-05-11 01:19:16,2025-05-11 01:33:57,881,43542265172,/info/hours,busy,A102,Escalated
532,2025-05-24 00:20:03,2025-05-24 00:24:24,261,065658492091895,/sales/new,failed,A106,Resolved
533,2025-05-21 10:35:25,2025-05-21 11:32:43,3438,133259652330211,/main/menu3,busy,A102,Left Message
534,2025-05-12 20:30:52,2025-05-12 20:47:09,977,227715566716,/feedback,missed,A110,Resolved
535,2025-05-24 11:37:31,2025-05-24 12:32:50,3319,072761658081,/main/menu3,failed,A104,No Answer
536,2025-05-27 00:43:20,2025-05-27 00:51:06,466,054729381131048,/support/billing,no_answer,A102,Escalated
537,2025-05-24 00:10:23,2025-05-24 00:17:31,428,3081072900,/support/tech,missed,A102,Escalated
538,2025-05-22 09:56:05,2025-05-22 10:51:15,3310,31160767235072,/support/billing,failed,A109,Escalated
539,2025-05-21 21:04:33,2025-05-21 21:35:14,1841,0965099542233,/main/menu1,missed,A105,No Answer
540,2025-06-06 07:04:26,2025-06-06 07:54:27,3001,35352378966060,/info/hours,no_answer,A102,Resolved
541,2025-05-27 10:37:20,2025-05-27 11:02:29,1509,402594341848,/sales/new,missed,A109,Resolved
542,2025-05-16 05:12:14,2025-05-16 05:42:22,1808,0580954614768,/support/billing,failed,A102,No Answer
543,2025-05-22 22:20:43,2025-05-22 22:34:44,841,03749433104141,/info/location,failed,A109,Callback Scheduled
544,2025-06-02 23:15:45,2025-06-03 00:11:19,3334,94057896474,/info/hours,completed,A101,Left Message
545,2025-05-27 18:13:31,2025-05-27 19:08:07,3276,4833696708,/main/menu1,busy,A110,No Answer
546,2025-05-29 02:14:55,2025-05-29 03:03:08,2893,90746023824,/feedback,completed,A106,Resolved
547,2025-05-13 06:59:27,2025-05-13 07:19:00,1173,1614707489287,/info/hours,no_answer,A110,Resolved
548,2025-05-15 15:57:44,2025-05-15 16:50:44,3180,21841053055,/main/menu3,completed,A110,Resolved
549,2025-05-13 16:45:00,2025-05-13 17:28:45,2625,124848269315,/info/location,completed,A105,Left Message
550,2025-05-13 11:49:13,2025-05-13 12:01:51,758,8642986270104,/main/menu1,busy,A106,Left Message
551,2025-05-30 23:15:17,2025-05-30 23:22:52,455,8185550230710,/feedback,failed,A110,Callback Scheduled
552,2025-06-01 14:33:21,2025-06-01 14:55:33,1332,406466451935,/main/menu1,failed,A104,Left Message
553,2025-06-07 15:04:58,2025-06-07 15:41:08,2170,147914307814,/feedback,busy,A102,Left Message
554,2025-05-20 02:18:19,2025-05-20 02:22:07,228,912897347351,/sales/upgrade,completed,A104,Resolved
555,2025-05-17 18:57:20,2025-05-17 19:03:29,369,2750835910790,/sales/upgrade,missed,A110,Escalated
556,2025-05-21 04:02:16,2025-05-21 04:52:57,3041,92744834231,/support/tech,failed,A108,Escalated
557,2025-06-07 17:46:39,2025-06-07 18:07:46,1267,882098096604,/sales/new,busy,A108,Left Message
558,2025-05-28 05:07:25,2025-05-28 05:22:51,926,377761098285955,/main/menu2,failed,A105,No Answer
559,2025-05-22 00:15:43,2025-05-22 00:55:41,2398,221361630706,/info/location,failed,A105,Callback Scheduled
560,2025-06-06 07:06:57,2025-06-06 07:23:51,1014,1347695959,/main/menu3,no_answer,A106,Escalated
561,2025-05-11 05:03:44,2025-05-11 05:36:33,1969,68895170694158,/info/location,missed,A109,Resolved
562,2025-05-15 10:23:41,2025-05-15 10:50:50,1629,415402528408,/main/menu1,failed,A102,Callback Scheduled
563,2025-06-07 08:41:36,2025-06-07 08:59:20,1064,6013322056295,/info/location,missed,A110,No Answer
564,2025-05-12 06:17:42,2025-05-12 06:39:19,1297,52385895306,/info/location,failed,A110,Callback Scheduled
565,2025-05-25 14:28:29,2025-05-25 14:37:30,541,6710682120,/support/billing,busy,A109,No Answer
566,2025-05-18 05:28:47,2025-05-18 06:21:31,3164,49096216887,/sales/upgrade,completed,A109,No Answer
567,2025-05-27 12:49:16,2025-05-27 13:12:12,1376,02782218867738,/feedback,missed,A103,Resolved
568,2025-05-11 08:36:28,2025-05-11 09:23:21,2813,34735853632516,/info/location,missed,A104,Left Message
569,2025-05-13 18:12:24,2025-05-13 18:28:17,953,4101514084,/main/menu2,busy,A108,Resolved
570,2025-05-23 12:33:14,2025-05-23 13:11:16,2282,35997739548,/main/menu3,no_answer,A103,No Answer
571,2025-06-06 04:44:57,2025-06-06 05:10:07,1510,67041899319,/support/tech,failed,A109,Callback Scheduled
572,2025-05-19 04:38:39,2025-05-19 04:54:40,961,14127096263,/info/hours,missed,A105,Escalated
573,2025-05-10 19:52:04,2025-05-10 20:46:58,3294,18997763167,/support/tech,completed,A108,No Answer
574,2025-05-16 10:21:22,2025-05-16 10:54:55,2013,8272436086752,/support/tech,completed,A108,Resolved
575,2025-05-18 21:19:02,2025-05-18 21:44:43,1541,33318864318084,/sales/upgrade,failed,A107,Callback Scheduled
576,2025-05-12 09:27:20,2025-05-12 09:29:57,157,0999181906809,/sales/upgrade,completed,A105,Left Message
577,2025-06-04 21:59:00,2025-06-04 22:35:29,2189,13726126717586,/main/menu2,failed,A105,Callback Scheduled
578,2025-06-03 17:15:17,2025-06-03 17:28:35,798,44055779814,/sales/upgrade,no_answer,A105,Escalated
579,2025-05-28 18:30:01,2025-05-28 18:32:12,131,883394061297,/feedback,completed,A103,No Answer
580,2025-05-27 16:07:26,2025-05-27 16:27:02,1176,75774752203500,/feedback,completed,A104,No Answer
581,2025-05-15 17:49:47,2025-05-15 18:19:04,1757,7756150714520,/sales/upgrade,completed,A104,Left Message
582,2025-05-29 03:24:32,2025-05-29 03:44:15,1183,1913667604941,/sales/upgrade,missed,A102,Escalated
583,2025-05-12 16:34:43,2025-05-12 16:39:05,262,7542817288,/main/menu3,completed,A109,Left Message
584,2025-05-18 10:23:58,2025-05-18 10:44:53,1255,1123790264415,/main/menu1,failed,A104,Left Message
585,2025-05-19 22:28:31,2025-05-19 23:02:22,2031,605733570290277,/info/hours,no_answer,A110,Resolved
586,2025-06-04 20:44:17,2025-06-04 21:40:06,3349,3867718458,/feedback,missed,A109,No Answer
587,2025-06-08 23:18:42,2025-06-08 23:25:12,390,98013765234,/info/hours,no_answer,A107,Escalated
588,2025-05-24 18:48:49,2025-05-24 18:53:48,299,588689511733,/info/location,missed,A106,No Answer
589,2025-05-13 10:50:27,2025-05-13 11:06:33,966,4782356301,/main/menu2,failed,A102,Escalated
590,2025-05-12 02:22:17,2025-05-12 02:57:45,2128,057041642945,/sales/upgrade,no_answer,A102,Escalated
591,2025-05-14 07:25:43,2025-05-14 07:42:04,981,1212736603,/info/hours,failed,A105,Escalated
592,2025-05-18 08:01:40,2025-05-18 08:09:16,456,6673242631780,/support/tech,failed,A106,Callback Scheduled
593,2025-05-25 05:00:00,2025-05-25 05:27:32,1652,94479580374823,/main/menu3,busy,A109,Left Message
594,2025-05-14 05:18:28,2025-05-14 05:30:02,694,5838373100933,/support/billing,completed,A109,Left Message
595,2025-05-10 06:43:33,2025-05-10 07:38:54,3321,324174153390753,/main/menu3,missed,A105,No Answer
596,2025-05-14 07:02:24,2025-05-14 07:56:43,3259,51157937266589,/feedback,failed,A110,Resolved
597,2025-05-17 05:35:33,2025-05-17 06:30:51,3318,42189200079,/info/location,busy,A103,Left Message
598,2025-06-03 13:38:09,2025-06-03 14:37:39,3570,846557854648,/feedback,no_answer,A106,Callback Scheduled
599,2025-06-08 09:14:06,2025-06-08 10:12:17,3491,966327563225,/sales/upgrade,no_answer,A106,Escalated
600,2025-06-03 18:10:27,2025-06-03 18:34:57,1470,7696882459997,/main/menu3,no_answer,A107,Left Message
601,2025-05-29 09:25:15,2025-05-29 10:23:09,3474,0542668452,/support/tech,busy,A103,Callback Scheduled
602,2025-05-22 23:20:32,2025-05-23 00:13:06,3154,37896009182,/support/tech,completed,A107,Callback Scheduled
603,2025-05-29 22:33:31,2025-05-29 22:40:21,410,007049515339,/feedback,failed,A102,No Answer
604,2025-06-02 23:12:35,2025-06-03 00:02:09,2974,039314657839402,/feedback,busy,A106,Callback Scheduled
605,2025-05-20 16:22:22,2025-05-20 17:01:32,2350,50424700308972,/main/menu1,busy,A102,Callback Scheduled
606,2025-05-26 13:05:04,2025-05-26 13:36:00,1856,312325153275542,/main/menu3,no_answer,A109,No Answer
607,2025-05-09 15:42:07,2025-05-09 15:57:01,894,6645335823880,/info/hours,failed,A102,Resolved
608,2025-05-16 14:47:29,2025-05-16 15:41:32,3243,00050533485,/support/billing,no_answer,A102,Callback Scheduled
609,2025-05-31 17:57:48,2025-05-31 18:44:28,2800,02963066547,/info/location,busy,A108,Resolved
610,2025-06-06 15:28:32,2025-06-06 15:47:54,1162,996227658326767,/info/hours,no_answer,A104,No Answer
611,2025-05-28 05:15:00,2025-05-28 05:47:07,1927,6912266337,/support/tech,busy,A107,No Answer
612,2025-05-15 08:04:11,2025-05-15 08:12:23,492,9337711222,/support/billing,busy,A103,No Answer
613,2025-05-23 02:34:13,2025-05-23 03:14:03,2390,75917608725458,/main/menu3,busy,A109,Callback Scheduled
614,2025-06-02 23:18:57,2025-06-02 23:50:07,1870,86433570090601,/info/location,missed,A101,Escalated
615,2025-05-22 23:35:11,2025-05-23 00:01:13,1562,352325556421240,/sales/new,no_answer,A103,Escalated
616,2025-05-29 07:41:18,2025-05-29 08:18:48,2250,79642861080236,/main/menu3,missed,A108,Callback Scheduled
617,2025-05-22 10:42:21,2025-05-22 10:54:23,722,934734370161149,/support/billing,completed,A108,Resolved
618,2025-05-14 09:55:13,2025-05-14 10:44:46,2973,305002769173,/sales/upgrade,failed,A102,No Answer
619,2025-06-04 16:53:08,2025-06-04 17:51:48,3520,708800910334630,/support/billing,busy,A101,Left Message
620,2025-05-19 04:02:47,2025-05-19 04:58:19,3332,3017832883,/main/menu3,missed,A109,Callback Scheduled
621,2025-06-05 10:01:47,2025-06-05 10:03:59,132,047595115343,/sales/upgrade,failed,A104,Escalated
622,2025-06-06 08:59:26,2025-06-06 09:01:48,142,4176744525596,/main/menu2,no_answer,A105,Callback Scheduled
623,2025-05-31 18:22:07,2025-05-31 18:27:35,328,96559252900,/support/tech,no_answer,A109,Callback Scheduled
624,2025-06-06 11:47:20,2025-06-06 11:50:56,216,1550776931,/info/hours,no_answer,A107,Resolved
625,2025-06-07 14:25:15,2025-06-07 14:54:10,1735,81119665733,/support/billing,missed,A110,Callback Scheduled
626,2025-05-09 05:40:13,2025-05-09 05:55:07,894,0184999813499,/sales/upgrade,busy,A105,Left Message
627,2025-06-03 06:54:27,2025-06-03 07:20:21,1554,90685883783573,/sales/new,no_answer,A109,Resolved
628,2025-06-01 06:54:43,2025-06-01 07:22:12,1649,7526124264,/main/menu3,no_answer,A107,Resolved
629,2025-06-08 19:29:45,2025-06-08 19:52:45,1380,690480251042609,/sales/new,failed,A110,No Answer
630,2025-05-23 12:19:22,2025-05-23 12:29:24,602,560469837735830,/support/billing,busy,A107,Callback Scheduled
631,2025-05-29 14:57:12,2025-05-29 15:28:59,1907,756641465961,/support/tech,failed,A109,No Answer
632,2025-06-07 22:05:16,2025-06-07 22:05:41,25,669861813021619,/sales/new,busy,A110,Escalated
633,2025-06-01 15:02:28,2025-06-01 15:24:40,1332,230757229018774,/support/billing,failed,A102,Escalated
634,2025-05-13 06:41:18,2025-05-13 07:17:27,2169,53733632544326,/info/hours,missed,A103,Left Message
635,2025-05-24 16:59:07,2025-05-24 17:04:17,310,92520959383,/main/menu2,busy,A109,No Answer
636,2025-05-24 18:03:04,2025-05-24 18:31:24,1700,9835039487929,/feedback,completed,A105,No Answer
637,2025-05-10 13:51:45,2025-05-10 14:08:32,1007,64266658251741,/sales/upgrade,completed,A108,Resolved
638,2025-05-13 06:08:19,2025-05-13 06:40:42,1943,1887115949,/main/menu1,failed,A110,Escalated
639,2025-05-21 16:51:10,2025-05-21 16:58:03,413,73394298424866,/main/menu3,completed,A101,Left Message
640,2025-05-18 06:55:47,2025-05-18 07:31:57,2170,21050351218,/sales/new,failed,A107,Escalated
641,2025-06-06 02:08:39,2025-06-06 02:20:39,720,4771872277894,/sales/new,no_answer,A102,No Answer
642,2025-06-03 23:46:00,2025-06-04 00:12:44,1604,988066611220,/sales/new,busy,A110,Resolved
643,2025-06-07 19:24:08,2025-06-07 19:31:12,424,19785262645212,/feedback,failed,A103,Callback Scheduled
644,2025-05-16 05:38:02,2025-05-16 06:24:56,2814,15202805555875,/support/billing,failed,A108,Callback Scheduled
645,2025-06-08 06:52:50,2025-06-08 07:46:01,3191,47968034527,/feedback,busy,A108,Left Message
646,2025-05-23 00:32:30,2025-05-23 01:26:11,3221,775265461066772,/info/hours,busy,A105,Callback Scheduled
647,2025-06-08 02:45:19,2025-06-08 03:32:54,2855,00504527686,/info/location,no_answer,A109,Escalated
648,2025-05-13 05:00:01,2025-05-13 05:41:06,2465,21070975468464,/main/menu2,failed,A102,Resolved
649,2025-05-25 17:28:32,2025-05-25 17:38:30,598,0429675399272,/main/menu3,failed,A109,Callback Scheduled
650,2025-05-11 10:21:51,2025-05-11 10:42:12,1221,453760481513386,/sales/new,failed,A102,No Answer
651,2025-05-22 05:12:07,2025-05-22 05:17:40,333,17054436009,/support/tech,no_answer,A105,Resolved
652,2025-05-25 21:12:33,2025-05-25 22:11:08,3515,2987261007,/main/menu2,busy,A103,Callback Scheduled
653,2025-05-17 05:35:00,2025-05-17 05:37:04,124,51541435226782,/support/billing,busy,A110,Escalated
654,2025-05-18 22:37:20,2025-05-18 23:15:13,2273,336197768130547,/info/location,failed,A106,Left Message
655,2025-05-24 23:14:52,2025-05-25 00:14:24,3572,199829864002,/feedback,no_answer,A101,Callback Scheduled
656,2025-05-11 22:14:27,2025-05-11 22:40:02,1535,156537765019,/support/tech,busy,A106,Left Message
657,2025-05-15 19:01:46,2025-05-15 19:30:46,1740,477231549457149,/info/location,failed,A109,Resolved
658,2025-06-06 14:27:09,2025-06-06 15:16:11,2942,17710474342401,/info/location,failed,A110,Callback Scheduled
659,2025-05-11 06:11:49,2025-05-11 07:09:43,3474,63455904214,/support/billing,busy,A104,Callback Scheduled
660,2025-05-20 06:36:51,2025-05-20 06:40:34,223,957507097844,/info/location,busy,A101,No Answer
661,2025-06-07 08:09:46,2025-06-07 08:26:07,981,96190179540898,/support/billing,no_answer,A101,Left Message
662,2025-05-30 15:46:37,2025-05-30 16:40:32,3235,229022730888640,/sales/upgrade,completed,A104,Escalated
663,2025-05-13 02:13:24,2025-05-13 02:22:08,524,05634616632,/feedback,no_answer,A105,Escalated
664,2025-06-07 17:26:43,2025-06-07 17:27:23,40,2298168385559,/main/menu3,no_answer,A104,Resolved
665,2025-06-02 12:34:02,2025-06-02 13:29:53,3351,19803138401,/sales/upgrade,completed,A103,Resolved
666,2025-05-20 19:43:27,2025-05-20 20:35:39,3132,48560913700,/sales/upgrade,failed,A107,Callback Scheduled
667,2025-05-10 21:24:00,2025-05-10 21:41:31,1051,8796680172698,/sales/new,failed,A107,No Answer
668,2025-05-29 12:21:50,2025-05-29 12:32:26,636,1415219726574,/sales/upgrade,missed,A104,Escalated
669,2025-05-13 17:32:43,2025-05-13 17:39:10,387,8436191962,/sales/new,failed,A104,Callback Scheduled
670,2025-05-12 12:28:21,2025-05-12 13:03:13,2092,433779241285,/info/location,failed,A110,No Answer
671,2025-05-19 23:26:32,2025-05-20 00:20:12,3220,37678495033077,/info/hours,completed,A107,No Answer
672,2025-05-21 12:44:39,2025-05-21 13:39:29,3290,3568832849388,/info/hours,no_answer,A101,Left Message
673,2025-05-11 03:12:59,2025-05-11 03:54:44,2505,30309476111,/sales/upgrade,no_answer,A101,Callback Scheduled
674,2025-06-02 14:41:59,2025-06-02 15:25:44,2625,74904471485,/info/hours,failed,A104,Left Message
675,2025-05-25 08:17:03,2025-05-25 09:08:24,3081,037717897436,/feedback,no_answer,A108,Left Message
676,2025-06-02 19:44:48,2025-06-02 20:27:02,2534,79346961470880,/info/hours,no_answer,A103,Left Message
677,2025-05-10 02:11:43,2025-05-10 02:47:10,2127,9963193296875,/main/menu1,completed,A108,Escalated
678,2025-06-07 23:48:21,2025-06-08 00:42:46,3265,00797891331,/sales/upgrade,completed,A104,No Answer
679,2025-06-04 14:36:34,2025-06-04 14:57:18,1244,4471071467411,/sales/upgrade,busy,A102,Resolved
680,2025-05-26 01:17:40,2025-05-26 01:37:29,1189,1449660873,/info/hours,failed,A102,No Answer
681,2025-05-10 13:28:02,2025-05-10 14:02:15,2053,71462628618,/support/tech,failed,A107,Escalated
682,2025-05-10 00:31:08,2025-05-10 00:44:11,783,378920212694821,/sales/new,busy,A110,Escalated
683,2025-05-24 05:05:17,2025-05-24 05:35:42,1825,236082808275,/feedback,missed,A105,Escalated
684,2025-05-26 18:54:54,2025-05-26 19:03:35,521,71991431004026,/info/hours,failed,A108,Escalated
685,2025-05-13 13:30:56,2025-05-13 13:35:05,249,17164307743438,/main/menu1,failed,A109,Callback Scheduled
686,2025-05-15 06:00:44,2025-05-15 06:30:07,1763,0348992822961,/sales/new,missed,A102,Escalated
687,2025-05-18 23:51:38,2025-05-19 00:47:05,3327,888545621371809,/main/menu1,missed,A107,Escalated
688,2025-05-22 20:39:27,2025-05-22 21:25:22,2755,401809185911358,/support/billing,missed,A102,Resolved
689,2025-05-22 23:52:52,2025-05-23 00:25:18,1946,08097957806,/feedback,completed,A108,Resolved
690,2025-06-07 13:46:32,2025-06-07 14:00:43,851,173918101761325,/feedback,no_answer,A108,Resolved
691,2025-05-29 06:37:05,2025-05-29 06:59:47,1362,70552480883,/support/tech,no_answer,A105,Left Message
692,2025-05-12 01:14:51,2025-05-12 01:43:00,1689,19855769552,/info/hours,failed,A107,Resolved
693,2025-05-12 12:40:05,2025-05-12 13:33:33,3208,236999742360675,/sales/upgrade,no_answer,A105,Callback Scheduled
694,2025-05-15 21:37:08,2025-05-15 21:59:49,1361,7119123180,/sales/new,failed,A105,Left Message
695,2025-05-28 12:27:41,2025-05-28 12:55:58,1697,040975920860,/main/menu3,busy,A108,Left Message
696,2025-05-17 01:51:28,2025-05-17 02:19:09,1661,5837973261,/main/menu3,busy,A110,Resolved
697,2025-05-19 01:17:38,2025-05-19 01:24:30,412,52075540077,/main/menu3,missed,A101,Resolved
698,2025-05-24 05:04:27,2025-05-24 05:43:59,2372,92972106824807,/sales/new,completed,A106,Resolved
699,2025-05-17 22:19:44,2025-05-17 22:44:39,1495,375978177489703,/support/tech,completed,A109,Escalated
700,2025-06-02 14:08:26,2025-06-02 14:41:34,1988,562531847930877,/feedback,busy,A109,Resolved
701,2025-05-10 06:58:24,2025-05-10 06:59:23,59,08875672881891,/support/billing,busy,A101,Resolved
702,2025-05-12 01:00:31,2025-05-12 01:37:10,2199,77029767097959,/sales/new,missed,A108,Resolved
703,2025-05-15 23:17:13,2025-05-15 23:41:42,1469,045821087217,/support/tech,completed,A106,Callback Scheduled
704,2025-05-17 23:57:48,2025-05-18 00:24:38,1610,18694878864,/sales/upgrade,no_answer,A109,No Answer
705,2025-05-12 06:31:59,2025-05-12 07:01:40,1781,8742863653723,/support/billing,failed,A104,No Answer
706,2025-06-07 01:27:03,2025-06-07 02:05:53,2330,619686196611907,/support/billing,failed,A110,No Answer
707,2025-05-13 02:26:37,2025-05-13 03:02:42,2165,280687161677861,/support/tech,no_answer,A107,No Answer
708,2025-06-02 19:23:19,2025-06-02 19:28:52,333,01687040825,/main/menu3,busy,A104,Left Message
709,2025-05-30 19:20:29,2025-05-30 19:59:09,2320,1797400323117,/main/menu3,missed,A104,Escalated
710,2025-05-31 17:46:14,2025-05-31 17:57:06,652,2808911687,/main/menu1,busy,A110,Left Message
711,2025-05-13 12:48:15,2025-05-13 13:44:56,3401,984102293101699,/main/menu2,failed,A110,Escalated
712,2025-06-05 02:46:33,2025-06-05 03:11:43,1510,893948061978512,/support/tech,missed,A106,Escalated
713,2025-05-29 08:43:39,2025-05-29 09:22:42,2343,2620879940,/sales/upgrade,failed,A106,Escalated
714,2025-05-29 15:12:25,2025-05-29 15:47:51,2126,040627780987,/support/billing,completed,A108,Callback Scheduled
715,2025-05-26 06:17:10,2025-05-26 06:49:17,1927,6400589180,/info/hours,completed,A107,Escalated
716,2025-05-12 22:50:59,2025-05-12 23:46:49,3350,25273576288,/sales/upgrade,busy,A109,Escalated
717,2025-05-21 17:01:38,2025-05-21 17:46:00,2662,3759825995,/info/location,no_answer,A107,No Answer
718,2025-05-22 21:32:37,2025-05-22 21:51:31,1134,76369459734,/feedback,missed,A110,Resolved
719,2025-05-30 14:00:31,2025-05-30 14:28:16,1665,41267362752676,/support/billing,no_answer,A107,Resolved
720,2025-05-17 06:51:53,2025-05-17 07:31:01,2348,317682071146,/feedback,failed,A101,Resolved
721,2025-06-08 13:29:46,2025-06-08 14:02:43,1977,13904739348025,/support/tech,failed,A106,Callback Scheduled
722,2025-05-10 09:14:27,2025-05-10 09:29:13,886,391037411179732,/info/location,failed,A101,Callback Scheduled
723,2025-05-09 23:55:16,2025-05-10 00:51:10,3354,62137347724979,/info/hours,failed,A101,Left Message
724,2025-05-13 13:13:40,2025-05-13 13:39:35,1555,05587373863456,/main/menu3,busy,A107,Left Message
725,2025-05-12 14:13:22,2025-05-12 14:57:35,2653,3574297237968,/main/menu1,failed,A104,Callback Scheduled
726,2025-05-21 22:11:30,2025-05-21 22:26:21,891,025042230281,/info/hours,failed,A103,Resolved
727,2025-05-10 21:56:23,2025-05-10 22:01:25,302,6293763282,/main/menu1,failed,A105,Callback Scheduled
728,2025-06-03 16:58:15,2025-06-03 17:24:28,1573,1673987245799,/support/tech,completed,A106,Callback Scheduled
729,2025-05-23 06:16:57,2025-05-23 06:59:07,2530,987703498317547,/info/location,failed,A103,Left Message
730,2025-05-14 14:37:55,2025-05-14 15:13:06,2111,38094152536121,/feedback,no_answer,A104,Resolved
731,2025-05-19 00:05:41,2025-05-19 00:34:22,1721,6314423207,/info/hours,failed,A106,Callback Scheduled
732,2025-05-26 01:43:08,2025-05-26 02:38:09,3301,7753029913059,/sales/new,busy,A110,No Answer
733,2025-05-27 07:38:27,2025-05-27 07:47:31,544,5542489051276,/support/billing,failed,A101,Escalated
734,2025-06-01 15:29:03,2025-06-01 16:08:58,2395,251614072961,/feedback,failed,A110,Resolved
735,2025-05-14 01:37:05,2025-05-14 01:43:36,391,7246771168,/sales/new,failed,A109,Resolved
736,2025-05-14 05:57:00,2025-05-14 06:27:07,1807,19799770754,/support/tech,completed,A101,Callback Scheduled
737,2025-05-27 11:18:34,2025-05-27 11:35:47,1033,5354587602,/sales/new,missed,A105,Callback Scheduled
738,2025-05-14 09:37:58,2025-05-14 09:42:57,299,17919487808,/sales/upgrade,failed,A109,No Answer
739,2025-05-17 05:55:39,2025-05-17 06:35:43,2404,041297878936,/main/menu1,missed,A103,Resolved
740,2025-05-24 06:32:07,2025-05-24 06:42:21,614,030272921610964,/sales/upgrade,no_answer,A105,Escalated
741,2025-05-17 08:25:42,2025-05-17 08:58:12,1950,241424889275745,/sales/upgrade,missed,A110,Callback Scheduled
742,2025-05-17 10:40:56,2025-05-17 10:42:27,91,92741788202857,/info/location,missed,A104,Escalated
743,2025-05-28 20:42:49,2025-05-28 21:33:17,3028,04456077925,/main/menu2,busy,A104,No Answer
744,2025-05-23 00:43:16,2025-05-23 00:52:17,541,803200667811,/main/menu1,no_answer,A104,No Answer
745,2025-05-25 21:23:06,2025-05-25 22:04:09,2463,68113652415,/sales/new,missed,A106,Resolved
746,2025-05-20 00:55:00,2025-05-20 01:40:17,2717,914307786030372,/feedback,busy,A105,Callback Scheduled
747,2025-05-27 22:04:59,2025-05-27 22:47:04,2525,31743022662,/support/tech,failed,A107,Resolved
748,2025-05-17 08:25:30,2025-05-17 08:40:32,902,08130801288,/feedback,no_answer,A108,Resolved
749,2025-05-26 14:47:07,2025-05-26 15:15:12,1685,301888934470,/sales/upgrade,no_answer,A103,Callback Scheduled
750,2025-05-20 18:56:18,2025-05-20 18:57:34,76,29928321130423,/support/billing,failed,A102,Escalated
751,2025-05-31 00:04:40,2025-05-31 00:24:08,1168,3068651448345,/support/tech,busy,A106,Callback Scheduled
752,2025-05-16 04:21:42,2025-05-16 04:45:28,1426,487549018826,/main/menu2,missed,A104,Callback Scheduled
753,2025-05-13 00:18:04,2025-05-13 00:50:16,1932,022788958288,/main/menu3,missed,A104,No Answer
754,2025-05-25 06:09:45,2025-05-25 06:50:10,2425,50887413771,/info/location,completed,A103,Callback Scheduled
755,2025-06-06 03:47:40,2025-06-06 04:08:41,1261,0613324764,/sales/new,failed,A104,Callback Scheduled
756,2025-06-04 20:12:01,2025-06-04 20:29:28,1047,99324622121,/sales/new,failed,A104,No Answer
757,2025-05-10 13:41:35,2025-05-10 13:54:38,783,84500689073659,/info/location,failed,A104,No Answer
758,2025-05-19 18:48:21,2025-05-19 19:27:38,2357,68588014386,/sales/new,completed,A104,Escalated
759,2025-05-25 07:40:53,2025-05-25 07:51:39,646,88875700565,/main/menu3,no_answer,A103,Resolved
