Call_ID,Call_Start_Time,Call_End_Time,Call_Duration_sec,Caller_Number,IVR_Path,Call_Status,Agent_ID,Call_Disposition
498,2025-05-20 06:27:47,2025-05-20 06:35:22,455,335314017955198,/sales/upgrade,no_answer,AID036,Escalated
499,2025-06-06 05:33:36,2025-06-06 06:18:07,2671,45027094108074,/info/hours,failed,AID042,Escalated
500,2025-05-19 09:00:55,2025-05-19 09:18:48,1073,087636379499,/feedback,completed,AID032,No Answer
501,2025-05-25 04:03:32,2025-05-25 04:22:44,1152,3640242053,/info/location,no_answer,AID005,Callback Scheduled
502,2025-06-03 16:55:23,2025-06-03 17:26:26,1863,16042586978,/main/menu3,completed,AID004,No Answer
503,2025-06-02 02:54:16,2025-06-02 03:23:45,1769,84251415880848,/sales/upgrade,failed,AID037,No Answer
504,2025-05-12 10:08:44,2025-05-12 10:19:36,652,69024391097,/info/location,completed,AID018,Resolved
505,2025-05-26 01:32:55,2025-05-26 02:32:35,3580,75134237825,/main/menu1,busy,AID007,No Answer
506,2025-05-23 16:32:59,2025-05-23 16:51:16,1097,7719714082,/sales/new,no_answer,AID041,Resolved
507,2025-05-10 09:49:15,2025-05-10 10:17:53,1718,2257304853360,/main/menu3,missed,AID009,Resolved
508,2025-05-10 19:44:26,2025-05-10 20:20:01,2135,671907937148,/support/tech,completed,AID022,Callback Scheduled
509,2025-05-21 10:23:41,2025-05-21 11:05:43,2522,4018805683,/main/menu3,no_answer,AID019,Escalated
510,2025-06-06 18:01:28,2025-06-06 18:15:38,850,008096826461590,/main/menu1,missed,AID050,No Answer
511,2025-05-25 06:31:47,2025-05-25 06:37:30,343,304752654456634,/info/location,missed,AID029,Resolved
512,2025-05-30 22:36:28,2025-05-30 23:16:44,2416,4225964223989,/info/hours,missed,AID035,Resolved
513,2025-05-26 23:36:54,2025-05-27 00:29:36,3162,4979394738,/sales/new,missed,AID025,Escalated
514,2025-06-07 00:44:30,2025-06-07 01:12:07,1657,09809568170,/info/hours,completed,AID018,Resolved
515,2025-06-03 02:20:48,2025-06-03 02:32:29,701,041038828112787,/feedback,failed,AID018,No Answer
516,2025-05-11 22:36:29,2025-05-11 23:17:45,2476,9898484025100,/sales/upgrade,busy,AID043,No Answer
517,2025-06-04 12:24:57,2025-06-04 12:41:36,999,037785762888155,/main/menu1,no_answer,AID019,Callback Scheduled
518,2025-06-05 17:10:26,2025-06-05 17:20:56,630,613896602288486,/sales/new,failed,AID024,Callback Scheduled
519,2025-06-03 20:29:51,2025-06-03 21:28:18,3507,092789975989,/main/menu1,busy,AID050,Callback Scheduled
520,2025-05-23 05:47:27,2025-05-23 06:07:24,1197,019154777510,/sales/new,no_answer,AID027,Left Message
521,2025-05-26 09:02:52,2025-05-26 09:46:08,2596,557969112665,/main/menu1,no_answer,AID030,Left Message
522,2025-05-25 16:48:41,2025-05-25 16:52:58,257,99092063057744,/info/hours,no_answer,AID005,Resolved
523,2025-05-13 21:47:49,2025-05-13 22:14:39,1610,61185919109,/sales/upgrade,missed,AID032,Escalated
524,2025-05-26 14:12:25,2025-05-26 14:55:40,2595,10983975355519,/main/menu3,failed,AID048,Callback Scheduled
525,2025-05-26 10:18:11,2025-05-26 10:28:37,626,30254536348,/sales/new,failed,AID019,Escalated
526,2025-05-13 19:22:27,2025-05-13 20:08:24,2757,3002314350,/sales/new,busy,AID011,Escalated
527,2025-05-10 17:09:49,2025-05-10 17:12:28,159,7310279828691,/feedback,no_answer,AID034,Resolved
528,2025-06-04 09:29:28,2025-06-04 09:58:51,1763,21168266181141,/main/menu3,failed,AID004,Left Message
529,2025-05-28 16:09:05,2025-05-28 16:47:53,2328,02217246578,/main/menu3,completed,AID029,Resolved
530,2025-05-28 13:18:28,2025-05-28 13:54:43,2175,8756780068504,/feedback,missed,AID017,Resolved
531,2025-05-28 18:02:39,2025-05-28 18:59:55,3436,1232976702,/sales/upgrade,no_answer,AID031,Resolved
532,2025-06-03 18:11:33,2025-06-03 18:41:45,1812,577386998231735,/main/menu2,busy,AID039,Left Message
533,2025-06-07 13:40:53,2025-06-07 14:21:28,2435,80692994105,/sales/new,completed,AID022,Resolved
534,2025-05-24 12:59:44,2025-05-24 13:59:09,3565,134193339391,/main/menu1,busy,AID023,Resolved
535,2025-06-01 11:04:08,2025-06-01 11:18:02,834,51275824213,/support/billing,no_answer,AID030,Resolved
536,2025-06-08 18:38:08,2025-06-08 18:38:40,32,417676121432,/feedback,failed,AID034,Left Message
537,2025-05-24 22:15:52,2025-05-24 22:33:44,1072,430357860452,/info/hours,completed,AID027,Resolved
538,2025-05-13 11:54:04,2025-05-13 12:01:12,428,75118134787656,/sales/upgrade,failed,AID048,Left Message
539,2025-05-11 06:04:13,2025-05-11 06:11:44,451,231805139040193,/sales/upgrade,missed,AID016,Escalated
540,2025-05-23 03:17:24,2025-05-23 04:02:45,2721,15823509680472,/info/hours,no_answer,AID043,Escalated
541,2025-05-20 05:51:53,2025-05-20 06:46:24,3271,16320462426,/info/hours,completed,AID002,Resolved
542,2025-05-19 20:46:04,2025-05-19 21:25:38,2374,92091779131,/support/tech,busy,AID015,Callback Scheduled
543,2025-05-13 17:26:35,2025-05-13 18:07:06,2431,031523921943966,/info/location,busy,AID025,Escalated
544,2025-06-02 00:50:45,2025-06-02 01:13:30,1365,16618904898688,/main/menu1,no_answer,AID020,Escalated
545,2025-05-16 18:54:56,2025-05-16 19:23:33,1717,25429647258,/main/menu2,no_answer,AID014,No Answer
546,2025-05-15 14:18:03,2025-05-15 15:15:23,3440,414986691516017,/info/hours,failed,AID012,Escalated
547,2025-06-08 02:49:49,2025-06-08 03:00:01,612,8460584364137,/feedback,busy,AID042,Left Message
548,2025-06-08 08:09:28,2025-06-08 08:21:50,742,01385516467421,/sales/upgrade,completed,AID004,Callback Scheduled
549,2025-05-12 20:15:57,2025-05-12 20:57:13,2476,18148509709856,/main/menu1,missed,AID018,Left Message
550,2025-05-31 03:15:58,2025-05-31 03:29:57,839,8979657520907,/support/billing,completed,AID050,Callback Scheduled
551,2025-05-13 08:19:37,2025-05-13 08:56:47,2230,55562489988223,/support/billing,failed,AID028,Escalated
552,2025-05-14 10:55:15,2025-05-14 11:24:26,1751,196185779137008,/info/location,completed,AID007,Resolved
553,2025-05-30 13:36:17,2025-05-30 14:06:37,1820,2407725457606,/sales/new,completed,AID017,Resolved
554,2025-05-20 20:41:34,2025-05-20 21:18:25,2211,02288853490506,/support/tech,completed,AID013,Escalated
555,2025-05-29 07:48:44,2025-05-29 07:56:14,450,30618464908,/feedback,busy,AID031,Left Message
556,2025-06-05 17:32:41,2025-06-05 17:34:19,98,687116612931069,/info/hours,completed,AID022,Escalated
557,2025-05-17 02:36:18,2025-05-17 03:13:59,2261,70998476256510,/info/hours,busy,AID017,Callback Scheduled
558,2025-05-21 20:01:23,2025-05-21 20:23:53,1350,53869344379,/main/menu1,no_answer,AID015,Callback Scheduled
559,2025-06-05 15:36:46,2025-06-05 15:45:05,499,928088595992,/main/menu2,completed,AID027,Callback Scheduled
560,2025-06-01 13:02:39,2025-06-01 13:09:50,431,564957371887602,/main/menu2,missed,AID048,Resolved
561,2025-05-16 06:54:52,2025-05-16 07:22:00,1628,87334815924,/sales/upgrade,missed,AID014,Callback Scheduled
562,2025-05-20 17:33:29,2025-05-20 18:02:55,1766,260269640702,/main/menu1,completed,AID050,Callback Scheduled
563,2025-05-20 03:51:57,2025-05-20 04:00:28,511,850295149489628,/support/tech,busy,AID035,No Answer
564,2025-05-18 02:00:01,2025-05-18 02:09:58,597,8075834502,/main/menu1,completed,AID045,No Answer
565,2025-06-02 15:35:43,2025-06-02 15:44:05,502,3720745883679,/main/menu2,busy,AID024,Left Message
566,2025-06-04 13:40:10,2025-06-04 14:05:22,1512,753714975852,/info/hours,failed,AID027,Left Message
567,2025-05-15 00:33:52,2025-05-15 01:17:08,2596,9284053715933,/feedback,busy,AID017,Escalated
568,2025-05-22 14:55:55,2025-05-22 15:48:42,3167,8664657319828,/sales/upgrade,missed,AID027,Escalated
569,2025-05-30 13:01:01,2025-05-30 13:15:06,845,346601636249,/sales/new,busy,AID030,No Answer
570,2025-05-22 13:13:40,2025-05-22 13:33:48,1208,147910028182,/info/location,busy,AID024,No Answer
571,2025-05-22 02:07:18,2025-05-22 03:03:47,3389,327104543252,/main/menu2,no_answer,AID019,Resolved
572,2025-05-29 01:50:00,2025-05-29 02:13:49,1429,588886875981,/support/tech,no_answer,AID025,No Answer
573,2025-05-29 17:21:03,2025-05-29 18:19:41,3518,765783041942,/main/menu2,no_answer,AID016,Escalated
574,2025-06-08 04:30:08,2025-06-08 04:42:55,767,98751139298,/feedback,busy,AID014,No Answer
575,2025-05-09 09:13:26,2025-05-09 09:49:57,2191,26346479039,/support/tech,busy,AID026,Callback Scheduled
576,2025-06-01 08:14:38,2025-06-01 08:58:22,2624,09274318408527,/info/location,missed,AID045,Resolved
577,2025-05-10 23:03:38,2025-05-10 23:48:18,2680,474177845191401,/sales/upgrade,missed,AID015,No Answer
578,2025-05-14 00:38:40,2025-05-14 01:00:12,1292,191350510465,/feedback,completed,AID032,Escalated
579,2025-05-24 20:07:48,2025-05-24 21:02:35,3287,42675037787,/support/tech,completed,AID032,Escalated
580,2025-05-25 00:59:41,2025-05-25 01:42:28,2567,4445953518578,/sales/new,failed,AID035,Escalated
581,2025-05-16 12:49:13,2025-05-16 13:32:42,2609,0386207478113,/sales/upgrade,missed,AID016,No Answer
582,2025-06-06 14:24:14,2025-06-06 14:29:05,291,20072045008,/main/menu3,failed,AID024,Escalated
583,2025-05-15 01:21:22,2025-05-15 01:32:04,642,2195661259302,/main/menu3,busy,AID013,Left Message
584,2025-06-02 21:36:14,2025-06-02 22:13:13,2219,46279579050245,/info/location,completed,AID021,Escalated
585,2025-06-04 19:21:41,2025-06-04 19:55:06,2005,812263100008353,/info/hours,missed,AID043,Escalated
586,2025-06-04 05:54:37,2025-06-04 06:03:01,504,1237249838050,/sales/upgrade,busy,AID046,Left Message
587,2025-05-27 01:14:15,2025-05-27 01:52:01,2266,58616933193,/feedback,failed,AID037,Escalated
588,2025-06-02 15:44:36,2025-06-02 16:39:48,3312,500940599658821,/sales/upgrade,completed,AID004,No Answer
589,2025-05-19 03:38:43,2025-05-19 04:18:30,2387,755904514117,/main/menu3,missed,AID032,Callback Scheduled
590,2025-05-22 01:52:57,2025-05-22 01:55:49,172,8626597122,/sales/new,missed,AID021,Resolved
591,2025-05-20 17:27:10,2025-05-20 17:41:40,870,499211655664,/support/tech,no_answer,AID009,Resolved
592,2025-05-17 19:12:26,2025-05-17 20:11:58,3572,780786385790331,/support/tech,missed,AID014,Resolved
593,2025-06-06 22:55:40,2025-06-06 23:34:07,2307,11665916849,/main/menu3,missed,AID043,Left Message
594,2025-05-11 11:10:52,2025-05-11 11:49:33,2321,92565887349161,/main/menu2,completed,AID037,Resolved
595,2025-05-31 23:30:44,2025-06-01 00:19:01,2897,880890287268,/sales/new,completed,AID026,Callback Scheduled
596,2025-05-12 23:10:40,2025-05-13 00:05:20,3280,8076253551,/main/menu1,missed,AID047,No Answer
597,2025-05-15 13:12:00,2025-05-15 13:18:02,362,3527376680972,/main/menu3,failed,AID031,Resolved
598,2025-05-22 08:45:02,2025-05-22 09:17:14,1932,078971800600613,/main/menu3,no_answer,AID018,Resolved
599,2025-06-02 12:47:05,2025-06-02 12:51:42,277,5303980952,/main/menu2,no_answer,AID005,No Answer
600,2025-05-22 08:08:02,2025-05-22 09:04:27,3385,6720748396598,/support/tech,no_answer,AID020,Callback Scheduled
601,2025-05-30 14:36:40,2025-05-30 14:39:00,140,4746499851,/feedback,no_answer,AID044,Escalated
602,2025-06-01 14:12:37,2025-06-01 14:51:12,2315,81031906305562,/support/billing,no_answer,AID012,Callback Scheduled
603,2025-05-09 09:35:49,2025-05-09 09:49:10,801,531165796677,/support/tech,failed,AID022,No Answer
604,2025-06-07 06:36:15,2025-06-07 06:44:37,502,9498850495097,/support/tech,busy,AID021,Left Message
605,2025-05-31 17:18:26,2025-05-31 17:33:26,900,66393003816247,/main/menu1,busy,AID011,Resolved
606,2025-05-10 06:09:04,2025-05-10 06:56:01,2817,1627563494,/feedback,completed,AID006,Callback Scheduled
607,2025-06-04 01:13:27,2025-06-04 02:02:48,2961,128201070012995,/info/hours,completed,AID018,Left Message
608,2025-05-18 11:03:44,2025-05-18 11:47:09,2605,91137747132575,/feedback,completed,AID014,No Answer
609,2025-05-26 16:48:05,2025-05-26 17:32:30,2665,0495893831024,/sales/upgrade,missed,AID037,Resolved
610,2025-05-16 08:48:53,2025-05-16 09:33:25,2672,69073223671545,/feedback,missed,AID038,Resolved
611,2025-05-14 16:09:50,2025-05-14 16:36:55,1625,10439701979,/sales/upgrade,missed,AID036,Resolved
612,2025-06-05 23:37:08,2025-06-05 23:56:29,1161,0484793466808,/info/location,missed,AID008,Escalated
613,2025-05-10 19:37:13,2025-05-10 20:13:06,2153,9026715427091,/main/menu2,completed,AID007,No Answer
614,2025-06-02 00:08:19,2025-06-02 01:05:51,3452,94926346609462,/support/billing,failed,AID039,Callback Scheduled
615,2025-06-09 00:34:15,2025-06-09 00:42:35,500,1856212581588,/info/location,missed,AID016,Resolved
616,2025-06-02 15:38:36,2025-06-02 16:23:45,2709,593011399858,/support/tech,no_answer,AID002,Escalated
617,2025-06-02 07:30:48,2025-06-02 08:07:10,2182,307237430828,/main/menu1,no_answer,AID033,No Answer
618,2025-05-21 22:13:07,2025-05-21 22:22:41,574,7965769216676,/info/location,no_answer,AID039,Callback Scheduled
619,2025-05-20 17:39:40,2025-05-20 18:11:58,1938,4269255873,/info/hours,failed,AID004,Left Message
620,2025-05-27 06:05:33,2025-05-27 06:08:48,195,568984564008701,/info/location,completed,AID022,Left Message
621,2025-05-28 10:59:29,2025-05-28 11:52:25,3176,36742392767271,/info/location,completed,AID042,Escalated
622,2025-05-31 07:27:42,2025-05-31 07:27:48,6,09290907479,/info/location,missed,AID043,Left Message
623,2025-05-28 00:34:38,2025-05-28 00:57:30,1372,433948364681638,/support/tech,missed,AID048,Resolved
624,2025-06-05 16:07:52,2025-06-05 16:35:22,1650,0554771355640,/info/location,failed,AID008,Escalated
625,2025-05-30 04:34:02,2025-05-30 04:48:56,894,232495295104,/feedback,failed,AID035,Left Message
626,2025-05-09 13:02:35,2025-05-09 13:08:48,373,4955521125342,/main/menu1,no_answer,AID033,Left Message
627,2025-06-02 18:38:43,2025-06-02 19:26:52,2889,954762065323,/main/menu2,failed,AID030,No Answer
628,2025-05-30 11:19:11,2025-05-30 11:34:02,891,293758273259,/sales/new,missed,AID038,Resolved
629,2025-05-24 14:15:38,2025-05-24 14:17:10,92,03537070633639,/info/location,failed,AID036,Escalated
630,2025-05-14 21:28:41,2025-05-14 21:55:00,1579,596884576441,/info/location,busy,AID029,No Answer
631,2025-05-31 05:29:28,2025-05-31 06:19:36,3008,25330160481467,/info/location,missed,AID027,Resolved
632,2025-05-24 20:53:18,2025-05-24 21:03:58,640,41112771632,/main/menu3,failed,AID012,Escalated
633,2025-05-20 19:30:33,2025-05-20 20:11:50,2477,219036559627,/info/location,completed,AID021,No Answer
634,2025-05-12 03:06:45,2025-05-12 03:20:01,796,68615800452,/main/menu3,completed,AID032,Resolved
635,2025-05-26 05:54:36,2025-05-26 06:26:44,1928,6102943848831,/support/billing,busy,AID029,Callback Scheduled
636,2025-05-25 12:47:04,2025-05-25 12:59:45,761,6422672891,/feedback,failed,AID015,Resolved
637,2025-05-10 04:03:39,2025-05-10 04:11:39,480,25763652473778,/sales/new,failed,AID019,Escalated
638,2025-05-26 13:35:29,2025-05-26 14:19:29,2640,0408217959550,/support/billing,completed,AID004,Resolved
639,2025-05-29 04:30:06,2025-05-29 04:32:34,148,0210100500802,/main/menu3,missed,AID045,Left Message
640,2025-05-16 18:53:04,2025-05-16 19:51:35,3511,83884538435,/main/menu2,no_answer,AID016,Resolved
641,2025-05-27 01:17:47,2025-05-27 01:46:53,1746,11116659594,/info/hours,busy,AID030,Callback Scheduled
642,2025-06-01 15:35:37,2025-06-01 16:02:25,1608,3294114611857,/support/billing,missed,AID019,Escalated
643,2025-06-02 02:59:47,2025-06-02 03:15:06,919,215197448252,/sales/new,busy,AID009,Escalated
644,2025-05-13 11:51:54,2025-05-13 12:47:57,3363,3072234203,/main/menu3,no_answer,AID028,No Answer
645,2025-05-29 09:03:46,2025-05-29 09:12:22,516,89919057469,/feedback,failed,AID009,Resolved
646,2025-05-17 13:11:16,2025-05-17 14:08:46,3450,047836064351,/main/menu1,failed,AID001,No Answer
647,2025-05-20 02:40:18,2025-05-20 03:13:12,1974,057335279117,/sales/new,no_answer,AID037,Callback Scheduled
648,2025-05-10 10:54:36,2025-05-10 11:41:10,2794,80335124819,/main/menu3,busy,AID012,Callback Scheduled
649,2025-06-08 16:11:20,2025-06-08 17:03:04,3104,151992437462,/sales/new,busy,AID010,Resolved
650,2025-06-05 11:48:13,2025-06-05 11:56:27,494,655910794937154,/info/location,failed,AID031,No Answer
651,2025-05-27 08:53:21,2025-05-27 09:32:07,2326,706463513886,/sales/new,failed,AID025,Resolved
652,2025-05-31 16:54:49,2025-05-31 17:34:03,2354,109346743145,/main/menu3,completed,AID026,Resolved
653,2025-06-04 01:01:18,2025-06-04 01:34:19,1981,265731252875,/support/tech,busy,AID050,Escalated
654,2025-05-20 18:13:40,2025-05-20 18:37:54,1454,84350300254847,/info/location,completed,AID041,Left Message
655,2025-05-23 14:41:54,2025-05-23 14:55:50,836,67605414338,/sales/new,failed,AID016,No Answer
656,2025-05-14 16:36:44,2025-05-14 16:42:23,339,9789517916,/sales/upgrade,completed,AID040,Escalated
657,2025-05-14 20:39:05,2025-05-14 20:40:09,64,64744346675,/main/menu1,no_answer,AID029,Escalated
658,2025-05-15 13:05:15,2025-05-15 13:19:24,849,6743138033382,/sales/new,missed,AID034,Escalated
659,2025-05-30 13:16:36,2025-05-30 13:59:09,2553,09428063125967,/feedback,failed,AID004,Left Message
660,2025-05-18 15:09:59,2025-05-18 15:17:56,477,045899185015,/main/menu1,completed,AID004,Callback Scheduled
661,2025-05-16 19:12:28,2025-05-16 20:04:55,3147,077502106269,/info/location,completed,AID008,No Answer
662,2025-06-07 05:49:59,2025-06-07 06:37:37,2858,18741291708348,/main/menu1,failed,AID039,Callback Scheduled
663,2025-06-05 01:23:58,2025-06-05 01:25:06,68,9309723396,/support/billing,failed,AID003,Left Message
664,2025-05-29 05:34:30,2025-05-29 06:06:25,1915,16297992203,/support/billing,no_answer,AID009,Left Message
665,2025-06-08 09:46:38,2025-06-08 10:15:01,1703,992421771763249,/support/billing,no_answer,AID001,Callback Scheduled
666,2025-05-24 15:29:58,2025-05-24 16:17:17,2839,6983448802407,/feedback,busy,AID035,Resolved
667,2025-05-19 01:26:57,2025-05-19 02:02:02,2105,4912544871,/main/menu3,completed,AID049,Left Message
668,2025-05-22 00:31:11,2025-05-22 01:25:10,3239,939839715724,/main/menu1,busy,AID002,Escalated
669,2025-05-19 01:10:36,2025-05-19 02:03:14,3158,8656480498104,/feedback,failed,AID013,Left Message
670,2025-06-04 18:12:40,2025-06-04 18:31:07,1107,27890350150260,/info/location,failed,AID040,Escalated
671,2025-05-12 23:43:37,2025-05-13 00:02:44,1147,52116208730465,/info/location,failed,AID044,No Answer
672,2025-05-14 14:37:21,2025-05-14 15:28:53,3092,02333010270,/feedback,failed,AID026,Left Message
673,2025-05-31 11:05:29,2025-05-31 11:17:07,698,894256696683,/main/menu3,no_answer,AID003,Left Message
674,2025-05-21 04:38:07,2025-05-21 04:51:16,789,5051790650070,/sales/new,no_answer,AID020,Resolved
675,2025-05-23 13:35:39,2025-05-23 13:43:27,468,228972323063,/info/location,busy,AID004,Callback Scheduled
676,2025-05-24 13:29:00,2025-05-24 14:11:54,2574,74989381426,/support/billing,busy,AID025,Left Message
677,2025-05-10 20:02:53,2025-05-10 20:09:46,413,18349957415917,/info/location,failed,AID025,Callback Scheduled
678,2025-05-15 05:24:50,2025-05-15 05:42:47,1077,1784035525,/main/menu3,no_answer,AID019,Left Message
679,2025-05-25 00:23:39,2025-05-25 00:57:47,2048,56615427660,/info/hours,missed,AID010,Left Message
680,2025-05-13 06:04:09,2025-05-13 06:16:13,724,3732419211622,/main/menu2,completed,AID008,Left Message
681,2025-05-16 11:21:34,2025-05-16 11:32:20,646,12293391506448,/main/menu3,busy,AID014,Resolved
682,2025-05-17 03:08:00,2025-05-17 03:42:20,2060,23070386248,/sales/new,busy,AID013,Escalated
683,2025-05-25 02:09:18,2025-05-25 02:35:25,1567,4997708828,/info/location,busy,AID048,Resolved
684,2025-05-30 08:08:31,2025-05-30 08:13:37,306,812290716065338,/support/billing,completed,AID029,Callback Scheduled
685,2025-06-03 06:16:11,2025-06-03 06:38:42,1351,22940270376972,/main/menu3,completed,AID026,Left Message
686,2025-05-18 11:44:11,2025-05-18 11:44:27,16,555837378371,/sales/upgrade,busy,AID006,Resolved
687,2025-05-20 05:39:05,2025-05-20 05:51:30,745,14135871565689,/sales/upgrade,completed,AID043,Left Message
688,2025-05-21 02:25:14,2025-05-21 02:34:44,570,676155744109,/feedback,missed,AID045,Escalated
689,2025-05-27 17:56:27,2025-05-27 18:33:32,2225,313514784139396,/feedback,busy,AID038,No Answer
690,2025-05-31 11:58:52,2025-05-31 12:07:00,488,8389672464533,/sales/new,failed,AID046,Resolved
691,2025-05-16 18:38:08,2025-05-16 19:06:33,1705,42399140561500,/support/tech,completed,AID003,No Answer
692,2025-05-10 16:47:53,2025-05-10 16:58:20,627,64984167540653,/main/menu3,no_answer,AID039,Resolved
693,2025-05-09 17:55:28,2025-05-09 18:29:56,2068,35950349893,/main/menu3,completed,AID028,Escalated
694,2025-06-07 18:24:40,2025-06-07 18:46:46,1326,38290890842210,/support/tech,missed,AID021,Resolved
695,2025-05-20 17:42:13,2025-05-20 18:33:40,3087,328121249589,/info/hours,no_answer,AID016,Callback Scheduled
696,2025-06-06 20:26:31,2025-06-06 20:34:08,457,6136017403,/main/menu1,completed,AID007,Callback Scheduled
697,2025-05-18 21:31:02,2025-05-18 22:07:59,2217,26174911151,/support/billing,no_answer,AID010,No Answer
698,2025-05-20 14:27:55,2025-05-20 15:07:27,2372,435016402170752,/support/tech,completed,AID049,Left Message
699,2025-05-10 02:01:53,2025-05-10 02:12:39,646,743599034183,/info/location,no_answer,AID046,No Answer
700,2025-05-27 23:54:09,2025-05-28 00:31:09,2220,9339478599,/main/menu2,completed,AID023,Callback Scheduled
701,2025-05-12 16:41:28,2025-05-12 17:38:46,3438,16428416731,/info/location,no_answer,AID031,Callback Scheduled
702,2025-05-30 18:33:50,2025-05-30 19:28:34,3284,31219498414616,/info/location,completed,AID045,No Answer
703,2025-05-26 23:34:12,2025-05-27 00:33:24,3552,3191290496462,/sales/upgrade,busy,AID002,Callback Scheduled
704,2025-05-29 23:39:34,2025-05-30 00:37:49,3495,9417361583484,/main/menu2,no_answer,AID005,Resolved
705,2025-05-15 02:59:12,2025-05-15 03:28:08,1736,75308779127447,/support/tech,failed,AID028,Escalated
706,2025-05-18 05:51:22,2025-05-18 05:56:10,288,57309043183,/main/menu3,no_answer,AID035,Resolved
707,2025-05-28 07:50:11,2025-05-28 08:26:22,2171,16731218022,/main/menu2,completed,AID047,No Answer
708,2025-05-17 22:57:27,2025-05-17 23:26:35,1748,96343335993,/main/menu3,failed,AID049,No Answer
709,2025-06-04 03:58:08,2025-06-04 04:57:37,3569,668760727479,/main/menu1,failed,AID005,Escalated
710,2025-05-14 06:43:59,2025-05-14 07:40:39,3400,947761891217,/support/billing,completed,AID019,Resolved
711,2025-06-06 09:39:09,2025-06-06 10:02:45,1416,4589307216,/info/hours,completed,AID001,Left Message
712,2025-06-04 23:21:03,2025-06-04 23:28:56,473,325735357567,/sales/upgrade,busy,AID003,Escalated
713,2025-06-05 00:26:26,2025-06-05 00:40:31,845,083060488225,/sales/upgrade,completed,AID046,Escalated
714,2025-05-25 23:28:59,2025-05-26 00:27:19,3500,339878554039,/main/menu3,failed,AID002,Callback Scheduled
715,2025-05-09 04:53:11,2025-05-09 05:30:20,2229,538628775604409,/info/location,failed,AID021,Escalated
716,2025-05-27 11:24:56,2025-05-27 11:44:28,1172,3493896704,/feedback,no_answer,AID021,No Answer
717,2025-06-07 03:28:08,2025-06-07 03:36:55,527,80199035524797,/sales/upgrade,completed,AID014,Left Message
718,2025-05-24 01:02:34,2025-05-24 01:24:32,1318,48237311623,/info/location,busy,AID041,Left Message
719,2025-06-02 01:19:31,2025-06-02 02:14:18,3287,9184050936064,/sales/new,completed,AID044,Escalated
720,2025-05-16 08:23:43,2025-05-16 08:40:32,1009,104288191679704,/info/location,no_answer,AID038,Callback Scheduled
721,2025-05-09 19:29:57,2025-05-09 20:27:26,3449,1508809593274,/info/location,completed,AID046,No Answer
722,2025-06-03 10:39:40,2025-06-03 11:03:57,1457,438648043971424,/feedback,busy,AID011,Resolved
723,2025-06-04 10:53:44,2025-06-04 10:56:19,155,536804886213656,/sales/upgrade,no_answer,AID033,Escalated
724,2025-06-01 16:17:49,2025-06-01 17:01:49,2640,473684934354,/main/menu3,missed,AID002,No Answer
725,2025-05-22 07:13:22,2025-05-22 07:29:55,993,66897750329,/main/menu1,busy,AID023,Escalated
726,2025-06-08 06:25:10,2025-06-08 07:14:39,2969,00204549342131,/feedback,no_answer,AID030,Resolved
727,2025-05-21 13:26:25,2025-05-21 13:49:43,1398,605592945658,/main/menu3,missed,AID050,Resolved
728,2025-05-22 12:55:01,2025-05-22 13:18:32,1411,97575707124132,/main/menu2,completed,AID030,Callback Scheduled
729,2025-05-28 16:03:35,2025-05-28 16:10:58,443,2343353073234,/support/billing,failed,AID004,Escalated
730,2025-06-08 22:22:52,2025-06-08 22:36:35,823,62259545844,/support/tech,busy,AID040,No Answer
731,2025-06-01 14:16:53,2025-06-01 14:20:43,230,6919776876,/support/billing,completed,AID002,No Answer
732,2025-05-23 13:12:15,2025-05-23 13:23:43,688,5363746623,/main/menu1,failed,AID013,No Answer
733,2025-05-17 09:24:03,2025-05-17 09:28:42,279,1392190179071,/sales/upgrade,missed,AID001,No Answer
734,2025-05-29 08:19:32,2025-05-29 08:25:17,345,52093255408072,/sales/upgrade,failed,AID007,Resolved
735,2025-06-03 19:16:57,2025-06-03 19:46:46,1789,3719238458000,/support/tech,completed,AID020,Resolved
736,2025-05-17 12:47:06,2025-05-17 13:45:11,3485,68955699330,/info/location,completed,AID046,Callback Scheduled
737,2025-05-09 17:25:27,2025-05-09 17:45:43,1216,7127043215883,/main/menu3,busy,AID014,Callback Scheduled
738,2025-06-01 04:50:50,2025-06-01 05:28:38,2268,6692809590648,/main/menu1,missed,AID002,Escalated
739,2025-05-16 18:25:42,2025-05-16 19:07:23,2501,57975066142242,/feedback,missed,AID041,Resolved
740,2025-05-26 20:01:02,2025-05-26 20:01:38,36,98911971769155,/sales/upgrade,failed,AID041,Callback Scheduled
741,2025-05-16 17:04:57,2025-05-16 17:50:57,2760,83268493557,/sales/upgrade,failed,AID006,Escalated
742,2025-06-05 12:09:11,2025-06-05 12:50:13,2462,9688220945,/sales/upgrade,no_answer,AID022,Left Message
743,2025-05-27 01:08:15,2025-05-27 02:06:36,3501,21666728608,/main/menu2,no_answer,AID023,Left Message
744,2025-05-24 00:44:49,2025-05-24 00:50:11,322,45150098801889,/main/menu2,failed,AID011,Left Message
745,2025-05-12 10:25:29,2025-05-12 10:37:14,705,493098387861,/feedback,missed,AID047,Callback Scheduled
746,2025-05-16 20:05:56,2025-05-16 20:48:04,2528,6229583370,/feedback,completed,AID008,Left Message
747,2025-05-16 09:09:29,2025-05-16 09:21:02,693,2351223371,/info/location,busy,AID027,Resolved
